word,prior,expected_guesses
toidy,0.0,2.6739
toile,0.0,2.5625
toils,0.0,2.5873
toing,0.0,2.6395
toise,0.0,2.5749
toits,0.0,2.7033
toity,0.0,2.7404
tokay,0.0,2.7254
toked,0.0,2.7137
token,1.0,2.6707
toker,0.0,2.6599
tokes,0.0,2.6996
tokos,0.0,2.8067
tolan,0.0,2.6132
tolar,0.0,2.5822
tolas,0.0,2.6153
toled,0.0,2.6135
toles,0.0,2.6092
tolls,0.0,2.7294
tolly,0.0,2.7348
tolts,0.0,2.7177
tolus,0.0,2.6373
tolyl,0.0,2.7693
toman,0.0,2.6413
tombo,0.0,2.8113
tombs,0.0,2.7023
tomen,0.0,2.6366
tomes,0.0,2.6459
tomia,0.0,2.6584
tomin,0.0,2.637
tomme,0.0,2.7743
tommy,0.0,2.8259
tomos,0.0,2.7542
tomoz,0.0,2.896
tonal,1.0,2.5873
tondi,0.0,2.6717
tondo,0.0,2.7479
toned,0.003896,2.6032
toner,1.0,2.5782
tones,0.0,2.6012
toney,0.783797,2.6206
tonga,0.031973,2.6514
tongs,0.0,2.6548
tonic,1.0,2.6241
tonka,0.0,2.6855
tonks,0.0,2.6864
tonne,0.0,2.6991
tonus,0.0,2.6256
tools,0.0,2.7196
tooms,0.0,2.7492
toons,0.0,2.6952
tooth,1.0,2.8767
toots,0.0,2.849
topaz,0.965585,2.7636
toped,0.0,2.6488
topee,0.0,2.6772
topek,0.0,2.7012
toper,0.0,2.6027
topes,0.0,2.6396
tophe,0.0,2.6558
tophi,0.0,2.7128
tophs,0.0,2.6801
topic,1.0,2.6482
topis,0.0,2.6452
topoi,0.0,2.7752
topos,0.0,2.7459
toppy,0.0,2.8132
toque,0.0,2.7763
torah,0.276178,2.6103
toran,0.0,2.5839
toras,0.0,2.5943
torch,1.0,2.6325
torcs,0.0,2.6158
tores,0.0,2.5805
toric,0.0,2.6255
torii,0.0,2.729
toros,0.0,2.6892
torot,0.0,2.7639
torrs,0.0,2.6885
torse,0.0,2.5546
torsi,0.0,2.6118
torsk,0.0,2.6435
torso,1.0,2.69
torta,0.980266,2.7208
torte,1.0,2.6888
torts,0.0,2.7056
torus,0.835053,2.6193
tosas,0.0,2.7356
tosed,0.0,2.6302
toses,0.0,2.7278
toshy,0.0,2.6709
tossy,0.0,2.7468
tosyl,0.0,2.6691
total,1.0,2.722
toted,0.003896,2.7426
totem,1.0,2.7601
toter,0.0,2.6675
totes,0.0,2.7473
totty,0.0,2.8929
touch,1.0,2.6907
tough,1.0,2.711
touks,0.0,2.7051
touns,0.0,2.6259
tours,0.0,2.6164
touse,0.0,2.5868
tousy,0.0,2.6314
touts,0.0,2.7688
touze,0.0,2.74
touzy,0.0,2.7922
towai,0.0,2.7514
towed,0.003896,2.7014
towel,1.0,2.6619
tower,1.0,2.6673
towie,0.0,2.6828
towno,0.0,2.7852
towns,0.0,2.685
towny,0.0,2.7064
towse,0.0,2.66
towsy,0.0,2.7039
towts,0.0,2.8086
towze,0.0,2.8128
towzy,0.0,2.8717
toxic,1.0,2.7809
toxin,1.0,2.7606
toyed,0.003896,2.6627
toyer,0.0,2.6387
toyon,0.0,2.7425
toyos,0.0,2.7584
tozed,0.0,2.7556
tozes,0.0,2.7539
tozie,0.0,2.7318
trabs,0.0,2.6396
trace,1.0,2.5421
track,1.0,2.643
tract,1.0,2.6918
trade,1.0,2.5617
trads,0.0,2.6357
trady,0.0,2.6479
traga,0.0,2.7059
tragi,0.0,2.6414
trags,0.0,2.63
tragu,0.0,2.6672
traik,0.0,2.6274
trail,1.0,2.5719
train,1.0,2.571
trait,1.0,2.695
tramp,1.0,2.6191
trams,0.0,2.6103
trank,0.0,2.6286
tranq,0.0,2.7246
trans,1.0,2.5824
trant,0.0,2.6498
trape,0.0,2.5637
trapo,0.0,2.6158
traps,0.0,2.6018
trapt,0.0,2.6788
trash,1.0,2.605
trass,0.0,2.6914
trats,0.0,2.6714
tratt,0.0,2.8026
trave,0.0,2.6152
trawl,0.996246,2.6542
trayf,0.0,2.6911
trays,0.0,2.6338
tread,1.0,2.6041
treat,1.0,2.7073
treck,0.0,2.6789
treed,0.003896,2.673
treen,0.0,2.6251
trees,0.0,2.6685
trefa,0.0,2.6508
treif,0.0,2.6456
treks,0.0,2.6823
trema,0.0,2.6195
trems,0.0,2.6541
trend,1.0,2.6033
tress,0.829263,2.7474
trest,0.0,2.6749
trets,0.0,2.6993
trews,0.0,2.6823
treyf,0.0,2.7248
treys,0.0,2.6575
triac,0.0,2.6105
triad,0.998893,2.598
trial,1.0,2.5863
tribe,1.0,2.5946
trice,0.873821,2.5574
trick,1.0,2.6633
tride,0.0,2.5808
tried,1.0,2.5716
trier,0.900374,2.6927
tries,0.0,2.5839
trifa,0.0,2.6536
triff,0.0,2.8086
trigo,0.0,2.6385
trigs,0.0,2.6475
trike,0.904462,2.6227
trild,0.0,2.6356
trill,0.999079,2.7188
trims,0.0,2.6264
trine,0.0,2.5548
trins,0.0,2.6092
triol,0.0,2.6008
trior,0.0,2.6643
trios,0.0,2.593
tripe,1.0,2.57
trips,0.0,2.6093
tripy,0.0,2.6493
trist,0.0,2.6612
trite,1.0,2.6789
troad,0.0,2.6103
troak,0.0,2.6438
troat,0.0,2.6552
trock,0.0,2.6675
trode,0.0,2.5865
trods,0.0,2.6556
trogs,0.0,2.6504
trois,0.0,2.5988
troke,0.0,2.6352
troll,1.0,2.7186
tromp,0.953185,2.6376
trona,0.0,2.5969
tronc,0.0,2.6186
trone,0.0,2.569
tronk,0.0,2.6512
trons,0.0,2.6084
troop,1.0,2.7259
trooz,0.0,2.8176
trope,1.0,2.5772
tropo,0.0,2.7136
troth,0.0,2.704
trots,0.0,2.7153
trout,1.0,2.7353
trove,1.0,2.6567
trows,0.0,2.6791
troys,0.0,2.6549
truce,1.0,2.583
truck,1.0,2.6934
trued,0.0,2.6012
truer,1.0,2.7239
trues,0.0,2.5957
trugo,0.0,2.6549
trugs,0.0,2.6701
trull,0.0,2.7413
truly,1.0,2.6555
trump,1.0,2.6714
trunk,1.0,2.6775
truss,0.999306,2.7756
trust,1.0,2.7397
truth,1.0,2.7692
tryer,0.0,2.7373
tryke,0.0,2.7156
tryma,0.0,2.6857
tryps,0.0,2.6956
tryst,1.0,2.7634
tsade,0.0,2.6296
tsadi,0.0,2.7049
tsars,0.0,2.742
tsked,0.0,2.7593
tsuba,0.0,2.7305
tsubo,0.0,2.7293
tuans,0.0,2.6136
tuart,0.0,2.6758
tuath,0.0,2.7305
tubae,0.0,2.6461
tubal,0.95487,2.663
tubar,0.0,2.6375
tubas,0.0,2.687
tubby,0.976207,2.8743
tubed,0.003896,2.679
tuber,0.974314,2.6454
tubes,0.0,2.6726
tucks,0.0,2.7397
tufas,0.0,2.7062
tuffe,0.0,2.846
tuffs,0.0,2.8807
tufts,0.0,2.8338
tufty,0.638004,2.8521
tugra,0.0,2.6623
tuile,0.0,2.5896
tuina,0.0,2.6376
tuism,0.0,2.6388
tuktu,0.0,3.0004
tules,0.0,2.6215
tulip,1.0,2.6422
tulle,1.0,2.7225
tulpa,0.0,2.6728
tulps,0.0,2.6638
tulsi,0.0,2.6485
tumid,0.0,2.7035
tummy,1.0,2.8587
tumor,1.0,2.644
tumps,0.0,2.714
tumpy,0.0,2.7329
tunas,0.0,2.6316
tunds,0.0,2.7056
tuned,0.003896,2.6244
tuner,1.0,2.6066
tunes,0.0,2.6289
tungs,0.0,2.6853
tunic,1.0,2.6584
tunny,0.0,2.7814
tupek,0.0,2.7138
tupik,0.0,2.7226
tuple,0.0,2.6337
tuque,0.0,2.9292
turbo,1.0,2.67
turds,0.0,2.651
turfs,0.0,2.6904
turfy,0.0,2.7109
turks,0.0,2.6944
turme,0.0,2.6215
turms,0.0,2.662
turns,0.0,2.6174
turnt,0.0,2.6972
turon,0.0,2.6117
turps,0.0,2.6436
turrs,0.0,2.7146
tushy,0.0,2.6961
tusks,0.0,2.8622
tusky,0.0,2.7343
tutee,0.0,2.7607
tutes,0.0,2.7268
tutor,1.0,2.7432
tutti,0.0,2.9169
tutty,0.0,2.9215
tutus,0.0,2.9427
tuxes,0.0,2.7847
tuyer,0.0,2.662
twaes,0.0,2.6569
twain,0.978142,2.6868
twals,0.0,2.673
twang,1.0,2.7159
twank,0.0,2.729
twats,0.0,2.7891
tways,0.0,2.7435
tweak,1.0,2.7754
tweed,1.0,2.7908
tweel,0.0,2.7333
tween,1.0,2.77
tweep,0.0,2.7755
tweer,0.0,2.7069
tweet,1.0,2.8899
twerk,0.929785,2.7522
twerp,0.941412,2.6937
twice,1.0,2.6699
twier,0.0,2.6319
twigs,0.0,2.7344
twill,0.993559,2.7888
twilt,0.0,2.7672
twine,1.0,2.6499
twink,0.0,2.7433
twins,0.0,2.6887
twiny,0.0,2.7087
twire,0.0,2.6233
twirk,0.0,2.7371
twirl,1.0,2.6795
twirp,0.0,2.6977
twist,1.0,2.7891
twite,0.0,2.7573
twits,0.0,2.8117
twixt,0.816387,2.9536
twocs,0.0,2.7266
twoer,0.0,2.6414
twonk,0.0,2.748
twyer,0.0,2.724
tyees,0.0,2.7394
tyers,0.0,2.6557
tying,1.0,2.6978
tyiyn,0.0,2.8264
tykes,0.0,2.7445
tyler,0.0,2.6636
tymps,0.0,2.7716
tynde,0.0,2.7002
tyned,0.0,2.6857
tynes,0.0,2.6817
typal,0.0,2.6731
typed,0.003896,2.6851
types,0.0,2.6785
typey,0.0,2.8512
typic,0.0,2.7424
typos,0.0,2.691
typps,0.0,2.8701
typto,0.0,2.8162
tyran,0.0,2.6432
tyred,0.0,2.6596
tyres,0.0,2.6518
tyros,0.0,2.6512
tythe,0.0,2.8188
tzars,0.0,2.7369
ubacs,0.0,2.7459
ubity,0.0,2.7402
udals,0.0,2.7169
udder,0.956975,2.8141
udons,0.0,2.732
udyog,0.0,2.8188
ugali,0.0,2.7502
ugged,0.0,2.8935
uhlan,0.0,2.7019
uhuru,0.0,3.0093
ukase,0.0,2.6979
ulama,0.0,2.7761
ulans,0.0,2.6516
ulcer,1.0,2.6513
ulema,0.0,2.6946
ulmin,0.0,2.6934
ulmos,0.0,2.71
ulnad,0.0,2.6888
ulnae,0.0,2.6307
ulnar,0.991254,2.6588
ulnas,0.0,2.6712
ulpan,0.0,2.6868
ultra,1.0,2.6383
ulvas,0.0,2.7665
ulyie,0.0,2.6827
ulzie,0.0,2.7749
umami,1.0,2.9144
umbel,0.0,2.7411
umber,0.975518,2.7197
umble,0.0,2.7373
umbos,0.0,2.7907
umbra,0.885892,2.7485
umbre,0.0,2.7204
umiac,0.0,2.7659
umiak,0.0,2.8068
umiaq,0.0,2.9146
ummah,0.0,2.8984
ummas,0.0,2.8797
ummed,0.0,2.8789
umped,0.0,2.7568
umphs,0.0,2.8183
umpie,0.0,2.7247
umpty,0.0,2.7701
umrah,0.0,2.7184
umras,0.0,2.6973
unagi,0.0,2.7562
unais,0.0,2.6875
unapt,0.0,2.6725
unarm,0.052968,2.6912
unary,0.0,2.6817
unaus,0.0,2.8183
unbag,0.0,2.7837
unban,0.0,2.8552
unbar,0.0,2.6966
unbed,0.0,2.7322
unbid,0.0,2.7575
unbox,0.823057,2.8747
uncap,0.823057,2.6944
unces,0.0,2.7153
uncia,0.0,2.7231
uncle,1.0,2.6477
uncos,0.0,2.7146
uncoy,0.0,2.7301
uncus,0.0,2.875
uncut,1.0,2.8249
undam,0.0,2.7691
undee,0.0,2.7314
under,1.0,2.6573
undid,1.0,2.8358
undos,0.0,2.7382
undue,1.0,2.8222
undug,0.0,2.9311
uneth,0.0,2.6898
unfed,0.941412,2.7354
unfit,1.0,2.7238
unfix,0.0,2.9017
ungag,0.0,2.881
unget,0.0,2.6799
ungod,0.0,2.7457
ungot,0.0,2.6906
ungum,0.0,2.9252
unhat,0.0,2.7082
unhip,0.981327,2.7511
unica,0.0,2.7073
unify,1.0,2.7731
union,1.0,2.853
unios,0.0,2.6856
unite,1.0,2.6459
units,0.0,2.6677
unity,1.0,2.7069
unjam,0.663523,2.8741
unked,0.0,2.7802
unket,0.0,2.7304
unkey,0.0,2.8035
unkid,0.0,2.7873
unkut,0.0,2.8913
unlap,0.0,2.7068
unlaw,0.0,2.7726
unlay,0.0,2.699
unled,0.0,2.6817
unleg,0.0,2.7133
unlet,0.0,2.6475
unlid,0.0,2.708
unlit,0.996125,2.6578
unmad,0.0,2.7526
unman,0.0,2.8458
unmet,1.0,2.6708
unmew,0.0,2.8243
unmix,0.0,2.8655
unode,0.0,2.6921
unold,0.0,2.6947
unown,0.0,2.8886
unpay,0.0,2.7342
unpeg,0.0,2.7599
unpen,0.0,2.8269
unpin,0.750523,2.8451
unply,0.0,2.735
unpot,0.0,2.689
unput,0.0,2.8445
unred,0.0,2.6619
unrid,0.0,2.6906
unrig,0.0,2.7131
unrip,0.0,2.6934
unsaw,0.0,2.7701
unsay,0.060813,2.7127
unsee,0.955411,2.7507
unset,0.801422,2.6397
unsew,0.0,2.7676
unsex,0.0,2.8211
unsod,0.0,2.7189
unsub,0.0,2.9035
untag,0.750523,2.7128
untax,0.0,2.8099
untie,1.0,2.6491
until,1.0,2.664
untin,0.0,2.778
unwed,1.0,2.7616
unwet,0.0,2.7368
unwit,0.0,2.7451
unwon,0.0,2.9035
unzip,1.0,2.8571
upbow,0.0,2.8775
upbye,0.0,2.8226
updos,0.0,2.7741
updry,0.0,2.7643
upend,1.0,2.7062
upful,0.0,2.9276
upjet,0.0,2.8204
uplay,0.0,2.7166
upled,0.0,2.7005
uplit,0.0,2.662
upped,0.003896,2.8577
upper,1.0,2.8177
upran,0.0,2.681
uprun,0.0,2.836
upsee,0.0,2.7363
upset,1.0,2.6481
upsey,0.0,2.7331
uptak,0.0,2.7575
upter,0.0,2.6527
uptie,0.0,2.6576
uraei,0.0,2.6981
urali,0.0,2.6787
uraos,0.0,2.6574
urare,0.0,2.7113
urari,0.0,2.7899
urase,0.0,2.5966
urate,0.0,2.5887
urban,1.0,2.6829
urbex,0.0,2.8123
urbia,0.0,2.7109
urdee,0.0,2.683
ureal,0.0,2.6338
ureas,0.0,2.6429
uredo,0.0,2.6875
ureic,0.0,2.6805
ureid,0.0,2.6661
urena,0.0,2.6505
urent,0.0,2.6188
urged,0.003896,2.6736
urger,0.0,2.7681
urges,0.0,2.6871
urial,0.0,2.6534
urine,1.0,2.6236
urite,0.0,2.6013
urman,0.0,2.6781
urnal,0.0,2.6581
urned,0.0,2.643
urped,0.0,2.6615
ursae,0.0,2.6178
ursid,0.0,2.6878
urson,0.0,2.6505
urubu,0.0,3.0262
urupa,0.0,2.825
urvas,0.0,2.7469
usage,1.0,2.7222
usens,0.0,2.8296
users,0.0,2.8472
useta,0.0,2.6715
usher,1.0,2.7283
using,1.0,2.7331
usnea,0.0,2.7001
usnic,0.0,2.7291
usque,0.0,2.9976
ustad,0.0,2.7193
uster,0.0,2.6498
usual,1.0,2.8358
usure,0.0,2.7869
usurp,1.0,2.8402
usury,0.986086,2.8596
uteri,0.0,2.6762
utero,0.0,2.6561
utile,0.736992,2.6283
utter,1.0,2.7888
uveal,0.0,2.7537
uveas,0.0,2.7853
uvula,0.877061,2.9207
vacas,0.0,2.8352
vacay,0.0,2.8511
vacua,0.0,2.8657
vacui,0.0,2.8151
vacuo,0.0,2.7865
vadas,0.0,2.8546
vaded,0.0,2.8265
vades,0.0,2.713
vadge,0.0,2.7307
vagal,0.0,2.8082
vague,1.0,2.7746
vagus,0.0,2.7897
vaids,0.0,2.7498
vails,0.0,2.6806
vaire,0.0,2.6288
vairs,0.0,2.6821
vairy,0.0,2.7052
vajra,0.0,2.9446
vakas,0.0,2.8904
vakil,0.0,2.7523
vales,0.0,2.6798
valet,1.0,2.67
valid,1.0,2.718
valis,0.0,2.6926
valli,0.0,2.8291
valor,0.99315,2.6827
valse,0.0,2.6432
value,1.0,2.7155
valve,1.0,2.8548
vamps,0.0,2.7607
vampy,0.971953,2.7805
vanda,0.0,2.8451
vaned,0.0,2.6829
vanes,0.0,2.6991
vanga,0.0,2.8366
vangs,0.0,2.759
vants,0.0,2.6986
vaped,0.003896,2.7303
vaper,0.0,2.678
vapes,0.0,2.7259
vapid,1.0,2.7438
vapor,1.0,2.6984
varan,0.0,2.753
varas,0.0,2.7714
varda,0.0,2.8151
vardo,0.0,2.7181
vardy,0.0,2.7494
varec,0.0,2.6643
vares,0.0,2.6537
varia,0.0,2.7722
varix,0.0,2.819
varna,0.0,2.7687
varus,0.0,2.7224
varve,0.0,2.7892
vasal,0.0,2.7824
vases,0.0,2.8534
vasts,0.0,2.8314
vasty,0.0,2.73
vatas,0.0,2.7866
vatha,0.0,2.8399
vatic,0.0,2.7208
vatje,0.0,2.8088
vatos,0.0,2.7035
vatus,0.0,2.7322
vauch,0.0,2.7675
vault,1.0,2.6941
vaunt,0.816387,2.7082
vaute,0.0,2.6833
vauts,0.0,2.7177
vawte,0.0,2.7365
vaxes,0.0,2.8433
veale,0.0,2.6959
veals,0.0,2.6816
vealy,0.0,2.6937
veena,0.0,2.7836
veeps,0.0,2.8539
veers,0.0,2.8021
veery,0.0,2.8102
vegan,1.0,2.7625
vegas,0.0,2.7724
veges,0.0,2.8293
veggo,0.0,2.9446
vegie,0.0,2.7897
vegos,0.0,2.7911
vehme,0.0,2.8648
veils,0.0,2.7102
veily,0.0,2.7196
veins,0.0,2.7246
veiny,0.911774,2.7491
velar,0.0,2.6527
velds,0.0,2.7651
veldt,0.904462,2.7101
veles,0.0,2.7609
vells,0.0,2.842
velum,0.0,2.793
venae,0.0,2.7371
venal,1.0,2.6979
venas,0.0,2.7162
vends,0.0,2.7459
vendu,0.0,2.8092
veney,0.0,2.8135
venge,0.0,2.7916
venin,0.0,2.8381
venom,1.0,2.7651
venti,0.967348,2.7376
vents,0.0,2.7133
venue,1.0,2.8335
venus,0.0,2.7688
verba,0.0,2.7344
verbs,0.0,2.7525
verde,0.0,2.7353
verge,1.0,2.798
verra,0.0,2.7678
verre,0.0,2.8124
verry,0.0,2.8379
versa,0.0,2.6688
verse,1.0,2.7503
verso,0.902458,2.7112
verst,0.0,2.6478
verte,0.0,2.7001
verts,0.0,2.691
vertu,0.0,2.731
verve,1.0,2.946
vespa,0.0,2.7623
vesta,0.0,2.7054
vests,0.0,2.8615
vetch,0.0,2.7792
veuve,0.0,2.9543
veves,0.0,2.9537
vexed,0.003896,2.9549
vexer,0.0,2.885
vexes,0.0,2.9686
vexil,0.0,2.8321
vezir,0.0,2.8202
vials,0.0,2.7081
viand,0.0,2.7127
vibed,0.0,2.7576
vibes,0.0,2.7569
vibex,0.0,2.8919
vibey,0.0,2.8033
vicar,1.0,2.7117
viced,0.0,2.7321
vices,0.0,2.7433
vichy,0.0,2.831
vicus,0.0,2.8021
video,1.0,2.7373
viers,0.0,2.7099
vieux,0.0,2.9191
views,0.0,2.8255
viewy,0.0,2.8626
vifda,0.0,2.8691
viffs,0.0,2.988
vigas,0.0,2.7813
vigia,0.0,2.9027
vigil,1.0,2.875
vigor,1.0,2.7323
vilde,0.0,2.6909
viler,0.0,2.667
villa,1.0,2.8556
ville,0.0,2.7765
villi,0.0,2.9732
vills,0.0,2.8407
vimen,0.0,2.7339
vinal,0.0,2.6872
vinas,0.0,2.7225
vinca,0.0,2.732
vined,0.003896,2.7252
viner,0.0,2.6693
vines,0.0,2.7224
vinew,0.0,2.7737
vinho,0.0,2.7796
vinic,0.0,2.8716
vinny,0.0,2.8745
vinos,0.0,2.7219
vints,0.0,2.7111
vinyl,1.0,2.7445
viola,1.0,2.7323
viold,0.0,2.7116
viols,0.0,2.7104
viper,1.0,2.692
viral,1.0,2.7097
vired,0.0,2.6722
vireo,0.0,2.6848
vires,0.0,2.6792
virga,0.0,2.7337
virge,0.0,2.6902
virgo,0.0,2.7404
virid,0.0,2.8438
virls,0.0,2.7263
virtu,0.0,2.7456
virus,1.0,2.7581
visas,0.0,2.887
vised,0.0,2.7202
vises,0.0,2.8604
visie,0.0,2.821
visit,1.0,2.8322
visna,0.0,2.7244
visne,0.0,2.6854
vison,0.0,2.7113
visor,1.0,2.7078
vista,1.0,2.727
visto,0.0,2.7264
vitae,0.0,2.6692
vital,1.0,2.6992
vitas,0.0,2.7137
vitex,0.0,2.8165
vitro,1.0,2.7095
vitta,0.0,2.8214
vivas,0.0,2.9092
vivat,0.0,2.8584
vivda,0.0,2.9533
viver,0.0,2.8498
vives,0.0,2.8956
vivid,1.0,3.0468
vivos,0.0,2.9115
vivre,0.0,2.8256
vixen,0.990127,2.8685
vizir,0.0,2.9625
vizor,0.0,2.8284
vlast,0.0,2.6519
vleis,0.0,2.7197
vlies,0.0,2.6839
vlogs,0.0,2.7442
voars,0.0,2.6851
vobla,0.0,2.7587
vocab,0.0,2.8042
vocal,1.0,2.7213
voces,0.0,2.7455
voddy,0.0,2.923
vodka,1.0,2.8111
vodou,0.0,2.9136
vodun,0.0,2.7628
voema,0.0,2.7768
vogie,0.0,2.7293
vogue,1.0,2.7713
voice,1.0,2.6964
voici,0.0,2.8686
voids,0.0,2.7351
voila,1.0,2.7308
voile,0.968989,2.6793
voips,0.0,2.7454
volae,0.0,2.6705
volar,0.0,2.6658
voled,0.0,2.6909
voles,0.0,2.71
volet,0.0,2.662
volke,0.0,2.7558
volks,0.0,2.795
volta,0.0,2.6996
volte,0.0,2.6725
volti,0.0,2.7259
volts,0.0,2.7076
volva,0.0,2.8845
volve,0.0,2.8517
vomer,0.0,2.711
vomit,1.0,2.723
voted,0.003896,2.7226
voter,1.0,2.6907
votes,0.0,2.7116
vouch,1.0,2.7903
vouge,0.0,2.7524
voulu,0.0,2.8906
vowed,0.003896,2.7936
vowel,1.0,2.7593
vower,0.0,2.7514
voxel,0.0,2.8196
voxes,0.0,2.8659
vozhd,0.0,2.9472
vraic,0.0,2.7027
vrils,0.0,2.7221
vroom,0.926242,2.8396
vrous,0.0,2.7347
vrouw,0.0,2.8107
vrows,0.0,2.7964
vuggs,0.0,2.9668
vuggy,0.0,2.9836
vughs,0.0,2.8649
vughy,0.0,2.8844
vulgo,0.0,2.7891
vulns,0.0,2.7612
vulva,0.0,2.9218
vutty,0.0,2.8863
vygie,0.0,2.8153
vying,1.0,2.7977
waacs,0.0,2.8047
wacke,0.0,2.7464
wacko,0.994431,2.802
wacks,0.0,2.7978
wacky,1.0,2.8191
wadas,0.0,2.8403
wadds,0.0,2.8921
waddy,0.0,2.8988
waded,0.003896,2.8342
wader,0.721877,2.676
wades,0.0,2.7017
wadge,0.0,2.7221
wadis,0.0,2.7508
wadts,0.0,2.7364
wafer,1.0,2.7284
waffs,0.0,2.9525
wafts,0.0,2.7492
waged,0.003896,2.7264
wager,1.0,2.7092
wages,0.0,2.7254
wagga,0.0,2.9954
wagon,1.0,2.7301
wagyu,0.0,2.8545
wahay,0.0,2.8607
wahey,0.0,2.7671
wahoo,0.0,2.868
waide,0.0,2.6845
waifs,0.0,2.7706
waift,0.0,2.7183
wails,0.0,2.6835
wains,0.0,2.6819
wairs,0.0,2.6756
waist,1.0,2.6525
waite,0.0,2.6395
waits,0.0,2.6873
waive,1.0,2.7887
wakas,0.0,2.8657
waked,0.003896,2.7728
waken,0.870413,2.75
waker,0.0,2.7167
wakes,0.0,2.7621
wakfs,0.0,2.8617
waldo,0.0,2.7358
walds,0.0,2.7405
waled,0.0,2.6581
waler,0.0,2.6363
wales,0.0,2.6649
walie,0.0,2.6499
walis,0.0,2.6936
walks,0.0,2.7566
walla,0.0,2.8921
walls,0.0,2.807
wally,0.0,2.8088
walty,0.0,2.6939
waltz,1.0,2.8014
wamed,0.0,2.7225
wames,0.0,2.729
wamus,0.0,2.7922
wands,0.0,2.7158
waned,0.003896,2.6715
wanes,0.0,2.6752
waney,0.0,2.7027
wangs,0.0,2.7397
wanks,0.0,2.7594
wanky,0.0,2.7759
wanle,0.0,2.6384
wanly,0.990889,2.6941
wanna,0.0,2.9114
wanta,0.0,2.7702
wants,0.0,2.6761
wanty,0.0,2.6964
wanze,0.0,2.7859
waqfs,0.0,2.9551
warbs,0.0,2.7374
warby,0.0,2.7545
wards,0.0,2.7018
wared,0.0,2.6379
wares,0.0,2.669
warez,0.0,2.765
warks,0.0,2.7376
warms,0.0,2.7067
warns,0.0,2.6625
warps,0.0,2.6955
warre,0.0,2.7004
warst,0.0,2.6142
warts,0.0,2.6644
warty,0.948172,2.6809
wases,0.0,2.8061
washi,0.0,2.7869
washy,0.0,2.7647
wasms,0.0,2.8746
wasps,0.0,2.871
waspy,0.0,2.752
waste,1.0,2.6595
wasts,0.0,2.8108
watap,0.0,2.7979
watch,1.0,2.7291
water,1.0,2.6546
watts,0.0,2.8158
wauff,0.0,2.9743
waugh,0.0,2.7919
wauks,0.0,2.7984
waulk,0.0,2.7635
wauls,0.0,2.7176
waurs,0.0,2.7199
waved,0.003896,2.7775
waver,1.0,2.7637
waves,0.0,2.7879
wavey,0.0,2.8086
wawas,0.0,2.9732
wawes,0.0,2.8592
wawls,0.0,2.8647
waxed,0.003896,2.835
waxen,0.948172,2.8355
waxer,0.0,2.7838
waxes,0.0,2.8466
wayed,0.0,2.7343
wazir,0.0,2.8118
wazoo,0.0,2.962
weald,0.0,2.6637
weals,0.0,2.6714
weamb,0.0,2.7871
weans,0.0,2.6869
wears,0.0,2.6769
weary,1.0,2.6962
weave,1.0,2.8769
webby,0.0,2.9773
weber,0.0,2.7696
wecht,0.0,2.7576
wedel,0.0,2.7401
wedge,1.0,2.8117
wedgy,0.0,2.8192
weeds,0.0,2.8229
weedy,1.0,2.8556
weeis,0.0,2.7893
weeke,0.0,2.9559
weeks,0.0,2.8826
weels,0.0,2.7682
weems,0.0,2.8376
weens,0.0,2.7769
weeny,0.0,2.8131
weeps,0.0,2.829
weepy,1.0,2.8457
weest,0.0,2.7134
weete,0.0,2.8672
weets,0.0,2.7644
wefte,0.0,2.8121
wefts,0.0,2.7855
weids,0.0,2.7317
weigh,1.0,2.7748
weils,0.0,2.6836
weird,1.0,2.6782
weirs,0.0,2.6846
weise,0.0,2.7134
weize,0.0,2.8732
wekas,0.0,2.7836
welch,0.0,2.7554
welds,0.0,2.7309
welke,0.0,2.8076
welks,0.0,2.7867
welkt,0.0,2.7573
wells,0.0,2.8314
welly,0.0,2.85
welsh,0.0,2.7227
welts,0.0,2.6852
wembs,0.0,2.856
wench,0.0,2.7585
wends,0.0,2.722
wenge,0.0,2.7777
wenny,0.0,2.8637
wents,0.0,2.7098
werfs,0.0,2.7626
weros,0.0,2.679
wersh,0.0,2.6838
wests,0.0,2.8374
wetas,0.0,2.6773
wetly,0.0,2.7124
wexed,0.0,2.9032
wexes,0.0,2.9132
whack,1.0,2.8103
whale,1.0,2.6952
whamo,0.0,2.7774
whams,0.0,2.7707
whang,0.0,2.7684
whaps,0.0,2.7598
whare,0.0,2.6531
wharf,1.0,2.7828
whata,0.0,2.8032
whats,0.0,2.7011
whaup,0.0,2.8056
whaur,0.0,2.7288
wheal,0.0,2.7061
whear,0.0,2.6849
wheat,1.0,2.7204
wheek,0.0,2.8592
wheel,1.0,2.8001
wheen,0.0,2.7862
wheep,0.0,2.8186
wheft,0.0,2.7945
whelk,0.908252,2.795
whelm,0.0,2.7931
whelp,0.721877,2.7431
whens,0.0,2.7364
where,1.0,2.783
whets,0.0,2.749
whews,0.0,2.9427
wheys,0.0,2.7957
which,1.0,2.9028
whids,0.0,2.7983
whies,0.0,2.7186
whiff,1.0,2.969
whift,0.0,2.7673
whigs,0.0,2.7953
while,1.0,2.6965
whilk,0.0,2.7913
whims,0.0,2.7774
whine,1.0,2.7164
whins,0.0,2.7322
whiny,1.0,2.7664
whios,0.0,2.7394
whips,0.0,2.7693
whipt,0.0,2.7327
whirl,1.0,2.7299
whirr,0.927457,2.8277
