word,unseen_prior,is_target,src_1_norvig,src_2_wordfreq,src_3_subtlex,src_4_github,src_5_nltk_news,src_6_nltk_fiction,src_7_nltk_reuters,src_8_nltk_gutenberg,src_9_nltk_chat,src_10_nltk_web,log_src_1_norvig,log_src_2_wordfreq,log_src_3_subtlex,log_src_4_github,log_src_5_nltk_news,log_src_6_nltk_fiction,log_src_7_nltk_reuters,log_src_8_nltk_gutenberg,log_src_9_nltk_chat,log_src_10_nltk_web,is_standard_plural,is_excluded,src_breadth,conversational_mean,tech_skew,oof_predicted_prob,ranking_prob,stage_1_rank,is_predicted_solution,is_in_4500_guess_list
ached,0.003896,1,153141.0,2.57e-07,16.0,203.0,0,1,0,1,0,0,5.188682735683687,-6.588346629102688,1.2068258760318498,2.307709923404807,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,6,-1.8453801882677094,2.499235149970113,0.7848811249913746,0.7848811249913746,2199,True,True
acher,0.0,0,21337.0,4.17e-08,2.0,30.0,0,0,0,0,0,0,4.354273670213589,-7.3693687559795,0.3222192947339193,1.4785664955938433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.2617873653113953,2.501070613108317,0.00031903425277734614,0.00031903425277734614,5385,False,False
aches,0.0,0,1116644.0,1.91e-06,77.0,1465.0,0,0,0,8,0,0,6.048409016575539,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,True,True,5,-1.4779691845608613,2.4762250107027404,0.9627763202895899,0.9627763202895899,1365,False,True
achey,0.0,0,23556.0,3.72e-08,0.0,16.0,0,0,0,0,0,0,4.394934739806957,-7.417709317281006,-1.0,1.2068258760318498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.6044273293202513,2.7078402673361763,1.67812534049846e-05,1.67812534049846e-05,8084,False,False
achoo,0.052968,1,33177.0,5.01e-08,5.0,238.0,0,0,0,0,0,0,4.537171576762385,-7.2914091548496565,0.7075701760979364,2.37675939540488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.14595974468793,2.8343394423903696,0.0008296611473526027,0.0008296611473526027,5012,False,True
acids,0.0,0,8793940.0,7.08e-06,42.0,665.0,0,0,2,0,0,0,6.13080901026146,-5.718734767762263,1.6242820958356683,2.8228869478341507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,5,-1.5236131679816487,2.435056641898724,0.8828868385021587,0.8828868385021587,1940,False,True
acidy,0.0,0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.9084850188786497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.9520924664988453,7.323911800276484e-06,7.323911800276484e-06,14181,False,False
acies,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11844,False,False
acing,0.964463,1,35956.0,1.05e-07,4.0,69.0,0,0,0,0,0,0,4.5708650388948975,-6.9746122001095925,0.6127838567197355,1.8394780473741983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.090457085847464,2.5101961095345633,0.00241593985490601,0.00241593985490601,4620,False,True
acini,0.0,0,24397.0,1.32e-08,0.0,1.0,0,0,0,0,0,0,4.409402182311674,-7.847100403606253,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.711775100901563,2.2324714434806756,1.3093179355549813e-05,1.3093179355549813e-05,9049,False,False
ackee,0.0,0,0.0,3.98e-08,1.0,9.0,0,0,0,0,0,0,3.104350519242735,-7.389126999619949,0.04139268515822508,0.9590413923210935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.336933578615431,2.3164542747759778,8.965249962164762e-05,8.965249962164762e-05,6067,False,False
acker,0.0,0,317695.0,3.02e-07,8.0,164.0,0,0,0,0,0,0,5.503745209091275,-6.5185287061413,0.9084850188786497,2.215108581053093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.9025109218156626,2.510065212342209,0.005161683528786058,0.005161683528786058,4380,True,False
acmes,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10906,False,False
acmic,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11845,False,False
acned,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.518546299638633,7.649724622286874e-06,7.649724622286874e-06,12989,False,False
acnes,0.0,0,44507.0,4.57e-08,1.0,10.0,0,0,0,0,0,0,4.660662506958627,-7.330497165895657,0.04139268515822508,1.0043213737826426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,4,-2.322276120184358,2.3244368070756796,0.00015008889935506909,0.00015008889935506909,5760,False,False
acock,0.0,0,0.0,1.2e-08,0.0,4.0,0,0,0,0,0,0,3.104350519242735,-7.885389015767827,-1.0,0.6127838567197355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.721347253941957,2.5277391823018247,1.0797371192371376e-05,1.0797371192371376e-05,9720,False,False
acoel,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13140,False,False
acold,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.518546299638633,7.78512981365796e-06,7.78512981365796e-06,11553,False,False
acone,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.518546299638633,7.649724622286874e-06,7.649724622286874e-06,12990,False,False
acorn,1.0,1,1825652.0,1.2e-06,37.0,611.0,0,0,0,14,0,0,6.13080901026146,-5.920449760442792,1.5693739096150459,2.7861122837198264,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.5877689627069365,2.4808251045668497,0.8665273809079242,0.8665273809079242,1996,True,True
acral,0.0,0,0.0,2.57e-08,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-7.573163546196492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.643290886549123,1.643290886549123,1.3328452650198665e-05,1.3328452650198665e-05,8990,False,False
acred,0.0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.851635045108489,7.299750626487739e-06,7.299750626487739e-06,14313,False,False
acres,0.0,0,14208905.0,1.48e-05,234.0,3803.0,10,2,168,6,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,True,True,8,-1.4779691845608613,2.4762250107027404,0.9710485470382557,0.9710485470382557,1206,False,True
acrid,1.0,1,104638.0,2.34e-07,2.0,66.0,0,0,1,2,0,0,5.024935327794588,-6.628895178068491,0.3222192947339193,1.8202014594856402,-1.0,-1.0,-1.0,0.3222192947339193,-1.0,-1.0,False,False,6,-2.0766689708336425,2.4867697005764624,0.33762989739826965,0.33762989739826965,3108,True,True
acron,0.0,0,0.0,2.04e-08,0.0,13.0,0,0,0,0,0,0,3.104350519242735,-7.669180533504163,-1.0,1.1172712956557642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.667295133376041,2.7259307812039233,1.152104401347556e-05,1.152104401347556e-05,9410,False,False
acros,0.0,0,67908.0,4.37e-08,0.0,3.0,0,0,0,0,1,0,4.839978046572604,-7.349498205121633,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.5873745512804085,2.333055398197545,2.0053425513764153e-05,2.0053425513764153e-05,7440,False,False
acryl,0.0,0,65559.0,1.74e-08,0.0,2.0,0,0,0,0,0,0,4.824975360203738,-7.73471037413917,-1.0,0.3222192947339193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.6836775935347923,2.344787240901752,1.4136125204356731e-05,1.4136125204356731e-05,8770,False,False
actas,0.0,0,48000.0,4.57e-08,0.0,3.0,0,0,0,0,0,0,4.6925966653779865,-7.330497165895657,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.5826242914739144,2.328305138391051,1.6890478015825113e-05,1.6890478015825113e-05,8059,False,False
acted,0.003896,1,4468180.0,1.91e-05,548.0,8641.0,2,2,21,31,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9768551810260485,0.9768551810260485,924,True,True
actin,0.0,0,1356491.0,1.38e-06,54.0,452.0,0,0,0,0,0,1,6.13080901026146,-5.859800031901642,1.7331972651065695,2.655234507034294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.5316506916987682,2.3592679452159153,0.57765768688554,0.57765768688554,2758,True,True
acton,0.0,0,1309016.0,9.33e-07,12.0,135.0,0,0,3,0,0,0,6.1173666310636,-6.0296438242017665,1.08278537031645,2.1306553490220304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.7367146134713292,2.3020422879823443,0.24351009109523988,0.24351009109523988,3252,True,True
actor,1.0,1,16282891.0,4.47e-05,1343.0,17318.0,0,0,0,29,0,2,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,6,-1.4779691845608613,2.4762250107027404,0.955927887938247,0.955927887938247,1466,True,True
actus,0.0,0,100794.0,9.33e-08,0.0,19.0,0,0,0,12,0,0,5.008879392943677,-7.0253962079129675,-1.0,1.2810333672477277,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,4,-2.506349051978242,2.6468657356021055,0.00017647358835153306,0.00017647358835153306,5663,False,False
acute,1.0,1,11128841.0,1e-05,150.0,2228.0,1,2,4,7,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9765465526892254,0.9765465526892254,986,True,True
acyls,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11846,False,False
adage,1.0,1,419158.0,8.91e-07,32.0,250.0,0,0,0,0,0,0,5.6236932845781995,-6.049625408188604,1.506505032404872,2.3981136917305026,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-1.6357800939459328,2.334836939811184,0.14475068281942505,0.14475068281942505,3458,True,True
adapt,1.0,1,4675567.0,9.55e-06,134.0,2905.0,0,0,11,2,0,0,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.3222192947339193,-1.0,-1.0,False,False,6,-1.4779691845608613,2.4762250107027404,0.9095818050566373,0.9095818050566373,1820,True,True
adats,0.0,0,0.0,1.12e-08,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-7.912928794093465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.728232198523366,1.728232198523366,1.068903914148289e-05,1.068903914148289e-05,9776,False,False
adawn,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.082461265104315e-06,8.082461265104315e-06,10325,False,False
adaws,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,0,-2.9978499570595205,1.9978499570595205,7.665730856846619e-06,7.665730856846619e-06,12436,False,False
adays,0.0,0,13959.0,4.07e-08,0.0,2.0,0,0,0,0,0,0,4.182717012433643,-7.3796557002455065,-1.0,0.3222192947339193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,3,-2.594913925061377,2.2560235724283366,1.6214323020213226e-05,1.6214323020213226e-05,8193,False,False
adbot,0.0,0,19586.0,0.0,0.0,0.0,0,0,0,0,0,0,4.319264334449032,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,1.9978499570595205,9.319055997669951e-06,9.319055997669951e-06,10198,False,False
addas,0.0,0,57994.0,0.0,0.0,10.0,0,0,0,0,0,0,4.77280268552056,-8.991399828238082,-1.0,1.0043213737826426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,2,-2.9978499570595205,3.0000106439508416,1.0275456545127785e-05,1.0275456545127785e-05,9956,False,False
addax,0.0,0,16108.0,2.14e-08,0.0,0.0,0,0,0,0,0,0,4.240039776727616,-7.649364391741046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.6623410979352613,1.6623410979352613,1.417316605240816e-05,1.417316605240816e-05,8757,False,False
added,0.003896,1,118410414.0,0.000145,492.0,8891.0,33,17,1117,276,3,32,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.991862395158225,0.991862395158225,66,True,True
adder,0.873821,1,888956.0,4.9e-07,73.0,227.0,0,0,0,8,0,0,5.949501054720585,-6.308900818034382,1.8068580295188175,2.3562171342197353,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.625510697128891,2.3036192642387587,0.7795924998195478,0.7795924998195478,2210,True,True
addin,0.0,0,166931.0,4.17e-08,0.0,4.0,0,0,0,0,0,0,5.2258327046421895,-7.3693687559795,-1.0,0.6127838567197355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5923421889948752,2.398734117354743,1.9662736059108848e-05,1.9662736059108848e-05,7485,False,False
addio,0.0,0,54645.0,3.98e-08,4.0,36.0,0,0,0,0,0,0,4.747540756333301,-7.389126999619949,0.6127838567197355,1.557507201905658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.1940857857250533,2.472839386677882,0.0005253043302802516,0.0005253043302802516,5178,False,False
addle,0.870413,1,15267.0,4.9e-08,8.0,14.0,0,0,0,0,0,0,4.21849874354735,-7.300856312605516,0.9084850188786497,1.14921911265538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,4,-2.098092823431717,2.1727023797594067,0.0003250776695387344,0.0003250776695387344,5373,False,True
addra,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.665730856846619e-06,7.665730856846619e-06,12437,False,False
adead,0.0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.7075701760979364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.851635045108489,6.821237631930504e-06,6.821237631930504e-06,14795,False,False
adeem,0.0,0,0.0,0.0,0.0,6.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.785329835010767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.890514874564904,6.944992305536549e-06,6.944992305536549e-06,14723,False,False
adept,1.0,1,1595303.0,2.14e-06,33.0,476.0,1,0,0,0,0,0,6.13080901026146,-5.718734767762263,1.5198279937757189,2.6776981814745104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,5,-1.549726693496636,2.3885757842338915,0.5988354858354592,0.5988354858354592,2713,True,True
adhan,0.0,0,37011.0,4.79e-08,0.0,10.0,0,0,0,0,0,0,4.58300142563845,-7.3105135516357524,-1.0,1.0043213737826426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.577628387908938,2.579789074800259,1.761369836825209e-05,1.761369836825209e-05,7910,False,False
adhoc,0.0,0,180599.0,8.32e-08,0.0,0.0,0,0,0,0,0,0,5.259762499559754,-7.0745847629157534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.5186461907289384,1.5186461907289384,2.8524559974401196e-05,2.8524559974401196e-05,6947,False,False
adieu,1.0,1,274747.0,6.76e-07,94.0,1368.0,0,0,0,17,0,0,5.4409383487506755,-6.169398501534441,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.5906351180039058,2.588890944145785,0.8999910826918378,0.8999910826918378,1859,True,True
adios,0.935071,1,348221.0,4.79e-07,159.0,1854.0,0,0,0,1,0,0,5.543437984621931,-6.318740667397981,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,5,-1.627970659469791,2.62622648561167,0.9411818424228998,0.9411818424228998,1640,True,True
adits,0.0,0,12932.0,2.51e-08,0.0,0.0,0,0,0,0,0,0,4.152398433255117,-7.583026827396964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,2,-2.645756706849241,1.645756706849241,1.569377092084139e-05,1.569377092084139e-05,8312,False,False
adlib,0.0,0,102724.0,5.75e-08,0.0,11.0,0,0,0,0,0,0,5.017014964912778,-7.232695682546727,-1.0,1.0453229787866574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.5581739206366816,2.5808354100300104,1.9276001788887472e-05,1.9276001788887472e-05,7575,False,False
adman,0.0,0,30780.0,3.24e-08,0.0,21.0,0,0,0,0,0,0,4.5058497141614495,-7.475993554442628,-1.0,1.3242824552976926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.618998388610657,2.7811396162595035,1.5619214718033125e-05,1.5619214718033125e-05,8337,False,False
admen,0.0,0,0.0,1.29e-08,0.0,6.0,0,0,0,0,0,0,3.104350519242735,-7.856360764725457,-1.0,0.785329835010767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,2,-2.714090191181364,2.6067551086867478,1.0577017338850921e-05,1.0577017338850921e-05,9835,False,False
admin,0.966306,1,37835381.0,8.32e-06,22.0,628.0,0,0,2,0,0,3,6.13080901026146,-5.718734767762263,1.3443922736851108,2.798028793404073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,6,-1.593585623519288,2.4926000202213245,0.4086946621447517,0.4086946621447517,3022,True,True
admit,1.0,1,8780656.0,3.8e-05,3019.0,41817.0,1,9,6,49,1,1,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,10,-1.4779691845608613,2.4762250107027404,0.978838219368298,0.978838219368298,839,True,True
admix,0.0,0,17678.0,0.0,0.0,0.0,0,0,0,0,0,0,4.277600047041494,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,1.9978499570595205,9.290149349950526e-06,9.290149349950526e-06,10205,False,False
adnex,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13141,False,False
adobe,1.0,1,27538755.0,3.39e-06,24.0,153.0,0,0,9,0,0,16,6.13080901026146,-5.718734767762263,1.3820170425748683,2.184975190698261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,6,-1.5841794312968487,2.176667026645979,0.15679231018366754,0.15679231018366754,3426,True,True
adobo,0.995374,1,73556.0,1.38e-07,0.0,21.0,0,0,0,0,0,0,4.874061816003849,-6.856922715826381,-1.0,1.3242824552976926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,3,-2.4642306789565955,2.626371906605442,2.4799159817336883e-05,2.4799159817336883e-05,7162,False,True
adoon,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10907,False,False
adopt,1.0,1,11272339.0,1.55e-05,238.0,4473.0,3,0,30,15,0,2,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,8,-1.4779691845608613,2.4762250107027404,0.9725238810259844,0.9725238810259844,1136,True,True
adorb,0.0,0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.3222192947339193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.6589596044264803,7.167190170054405e-06,7.167190170054405e-06,14449,False,False
adore,1.0,1,1176240.0,5.01e-06,394.0,4752.0,0,0,0,17,0,0,6.070965194179851,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.4779691845608613,2.4762250107027404,0.9628973035798429,0.9628973035798429,1364,True,True
adorn,1.0,1,464591.0,1.02e-06,8.0,540.0,0,0,0,10,0,0,5.668257846173497,-5.990965750758764,0.9084850188786497,2.7324741772811936,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,5,-1.7706201829700285,2.6368572716106256,0.1937469190119127,0.1937469190119127,3353,True,True
adown,0.0,0,15167.0,3.89e-08,0.0,1.0,0,0,0,1,0,0,4.2158648279142055,-7.398809467384667,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,4,-2.5997023668461665,2.120398709425279,5.945443488075817e-05,5.945443488075817e-05,6294,False,False
adoze,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.665730856846619e-06,7.665730856846619e-06,12438,False,False
adrad,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.523779141964293e-06,7.523779141964293e-06,13142,False,False
adraw,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10908,False,False
adred,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.518546299638633,7.268910555690087e-06,7.268910555690087e-06,14337,False,False
adret,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.04139268515822508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.518546299638633,7.268910555690087e-06,7.268910555690087e-06,14338,False,False
adrip,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11847,False,False
adsum,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11848,False,False
aduki,0.0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,0.4913616938342727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,1,-2.9978499570595205,2.7435308039766566,7.411543606036225e-06,7.411543606036225e-06,14022,False,False
adult,1.0,1,97583096.0,6.31e-05,729.0,14267.0,4,1,1,3,0,4,6.13080901026146,-5.718734767762263,1.8068580295188175,2.9965116522837576,-1.0,-1.0,-1.0,0.4913616938342727,-1.0,-1.0,False,False,9,-1.4779691845608613,2.4762250107027404,0.9859343227760388,0.9859343227760388,338,True,True
adunc,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10909,False,False
adust,0.0,0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,3.104350519242735,-8.991399828238082,0.04139268515822508,0.4913616938342727,-1.0,-1.0,-1.0,0.04139268515822508,-1.0,-1.0,False,False,3,-2.737501785769964,2.4831826326871003,0.0001336458423401039,0.0001336458423401039,5818,False,False
advew,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,7.675525093286249e-06,7.675525093286249e-06,11849,False,False
advts,0.0,0,199409.0,0.0,0.0,0.0,0,0,0,0,0,0,5.302505390822425,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,True,True,1,-2.9978499570595205,1.9978499570595205,1.0832857879121523e-05,1.0832857879121523e-05,9709,False,False
adyta,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.104350519242735,-8.991399828238082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,False,0,-2.9978499570595205,1.9978499570595205,8.06402725747637e-06,8.06402725747637e-06,10910,False,False
