word,prior,expected_guesses
goban,0.0,2.5871
gobar,0.0,2.5516
gobbe,0.0,2.7363
gobbi,0.0,2.8042
gobbo,0.0,2.8713
gobby,0.0,2.7863
gobis,0.0,2.6273
gobos,0.0,2.7239
godet,0.0,2.5343
godly,0.996999,2.572
godso,0.0,2.698
goels,0.0,2.5524
goers,0.0,2.5482
goest,0.0,2.5143
goeth,0.0,2.5651
goety,0.0,2.5496
gofer,0.0007792000000000001,2.587
goffs,0.0,2.8225
gogga,0.0,2.8936
gogos,0.0,2.8259
goier,0.0,2.5031
going,0.209748664109589,2.7108
gojis,0.0,2.7326
gokes,0.0,2.6465
golds,0.0,2.5607
goldy,0.0,2.6069
golem,0.955942,2.5474
goles,0.0,2.5437
golfs,0.0,2.6124
golly,0.991073,2.6838
golpe,0.0,2.5456
golps,0.0,2.5876
gombo,0.0,2.7601
gomer,0.0,2.5446
gompa,0.0,2.6301
gonad,0.721877,2.5625
gonch,0.0,2.5951
gonef,0.0,2.6014
goner,0.985695,2.5081
gongs,0.0,2.7055
gonia,0.0,2.5514
gonif,0.0,2.6177
gonks,0.0,2.6323
gonna,1.0,2.6985
gonof,0.0,2.7235
gonys,0.0,2.6043
gonzo,1.0,2.8024
gooby,0.0,2.7236
goodo,0.0,2.8508
goods,0.0,2.6839
goody,0.13400864,2.7077
gooey,0.0007792000000000001,2.6921
goofs,0.0,2.7327
goofy,0.2343869852054794,2.7592
googs,0.0,2.8189
gooks,0.0,2.7385
gooky,0.0,2.7487
goold,0.0,2.6711
gools,0.0,2.6567
gooly,0.0,2.659
goomy,0.0,2.7018
goons,0.0,2.6507
goony,0.0,2.6545
goops,0.0,2.6861
goopy,0.974804,2.6967
goors,0.0,2.6394
goory,0.0,2.639
goose,1.0,2.6483
goosy,0.0,2.6631
gopak,0.0,2.6494
gopik,0.0,2.6544
goral,0.0,2.5191
goras,0.0,2.5311
goray,0.0,2.536
gorbs,0.0,2.605
gordo,0.0,2.6629
gored,0.003896,2.5179
gores,0.0,2.5141
gorge,1.0,2.6574
goris,0.0,2.5487
gorms,0.0,2.5816
gormy,0.0,2.573
gorps,0.0,2.5639
gorse,0.943819,2.4978
gorsy,0.0,2.543
gosht,0.0,2.5813
gosse,0.0,2.6525
gotch,0.0,2.6087
goths,0.0,2.5971
gothy,0.0,2.6048
gotta,1.0,2.6628
gouch,0.0,2.6128
gouge,0.999079,2.744
gouks,0.0,2.6583
goura,0.0,2.5548
gourd,0.998315,2.5617
gouts,0.0,2.5581
gouty,0.0,2.5744
goved,0.0,2.6503
goves,0.0,2.653
gowan,0.0,2.6281
gowds,0.0,2.7165
gowfs,0.0,2.75
gowks,0.0,2.7381
gowls,0.0,2.6614
gowns,0.0,2.6224
goxes,0.0,2.6994
goyim,0.0,2.6432
goyle,0.0,2.5573
graal,0.0,2.6055
grabs,0.0,2.5841
grace,0.5117962301369863,2.4962
grade,0.0007792000000000001,2.5151
grads,0.0,2.5609
graff,0.0,2.7677
graft,0.0007792000000000001,2.569
grail,0.5619854027397261,2.5138
grain,0.1750725084931507,2.5168
graip,0.0,2.5454
grama,0.0,2.6558
grame,0.0,2.5159
gramp,0.0,2.5875
grams,0.0,2.5732
grana,0.0,2.6066
grand,0.6787892953424657,2.5282
grano,0.0,2.5159
grans,0.0,2.5367
grant,0.2407746980821918,2.4866
grape,1.0,2.5119
graph,0.5747608284931507,2.5751
grapy,0.0,2.5644
grasp,0.4415313884931507,2.5293
grass,0.0007792000000000001,2.6699
grata,0.0,2.5959
grate,0.9279100975342466,2.4664
grats,0.0,2.5156
grave,0.0007792000000000001,2.6036
gravs,0.0,2.6312
gravy,0.0007792000000000001,2.6507
grays,0.0,2.5861
graze,1.0,2.641
great,1.0,2.5094
grebe,0.0,2.6356
grebo,0.0,2.5963
grece,0.0,2.5951
greed,0.1093703189041096,2.6241
greek,0.0,2.6564
green,0.5492099769863014,2.6051
grees,0.0,2.5954
greet,1.0,2.5767
grege,0.0,2.7289
grego,0.0,2.6931
grein,0.0,2.5268
grens,0.0,2.557
greps,0.0,2.5811
grese,0.0,2.58
greve,0.0,2.6679
grews,0.0,2.6449
greys,0.0,2.5972
grice,0.0,2.5115
gride,0.0,2.5203
grids,0.0,2.5642
grief,0.7116403901369863,2.5749
griff,0.0,2.7802
grift,0.0391054772602739,2.5764
grigs,0.0,2.7049
grike,0.0,2.567
grill,1.0,2.6479
grime,1.0,2.5184
grimy,0.8293568131506849,2.5866
grind,0.352103408219178,2.5345
grins,0.0,2.5305
griot,0.0,2.4989
gripe,1.0,2.5094
grips,0.0,2.5549
gript,0.0,2.538
gripy,0.0,2.5836
grise,0.0,2.5017
grist,1.0,2.4953
grisy,0.0,2.5651
grith,0.0,2.5501
grits,0.0,2.5223
grize,0.0,2.621
groan,0.0007792000000000001,2.5142
groat,0.0,2.493
grody,0.0,2.5845
grogs,0.0,2.703
groin,0.968475,2.5278
groks,0.0,2.5987
groma,0.0,2.5677
groms,0.0,2.5892
grone,0.0,2.5016
groof,0.0,2.7003
groom,0.3630537731506849,2.6712
grope,1.0,2.5136
gross,0.0007792000000000001,2.6823
grosz,0.0,2.6804
grots,0.0,2.5324
grouf,0.0,2.6178
group,1.0,2.5678
grout,0.762742093150685,2.5369
grove,0.9032717764383562,2.6037
grovy,0.0,2.6422
growl,1.0,2.6138
grown,0.0464057205479452,2.6043
grows,0.0,2.6234
grrls,0.0,2.6985
grrrl,0.0,2.8095
grubs,0.0,2.6259
grued,0.0,2.5495
gruel,0.963498783561644,2.5441
grues,0.0,2.5469
grufe,0.0,2.6005
gruff,0.0007792000000000001,2.8011
grume,0.0,2.5643
grump,0.967685,2.6079
grund,0.0,2.5947
grunt,1.0,2.5315
gryce,0.0,2.5992
gryde,0.0,2.6012
gryke,0.0,2.6541
grype,0.0,2.5939
grypt,0.0,2.6068
guaco,0.0,2.6133
guana,0.0,2.6543
guano,0.7600045019178082,2.5908
guans,0.0,2.5646
guard,0.6906521906849316,2.5738
guars,0.0,2.5595
guava,0.0007792000000000001,2.7956
gubba,0.0,2.8106
gucks,0.0,2.7116
gucky,0.0,2.7211
gudes,0.0,2.6055
guess,0.0007792000000000001,2.7359
guest,0.6769642345205479,2.5579
guffs,0.0,2.8538
gugas,0.0,2.7413
guggl,0.0,2.9104
guide,0.5382596120547946,2.597
guido,0.0,2.6241
guids,0.0,2.6294
guild,1.0,2.5901
guile,0.1978857687671233,2.5494
guilt,1.0,2.539
guimp,0.0,2.6422
guiro,0.0,2.5623
guise,0.0007792000000000001,2.5731
gulab,0.0,2.6194
gulag,1.0,2.7417
gular,0.0,2.5415
gulas,0.0,2.5761
gulch,0.940571,2.636
gules,0.0,2.5659
gulet,0.0,2.5256
gulfs,0.0,2.658
gulfy,0.0,2.6688
gulls,0.0,2.7104
gully,0.9470732361643835,2.7295
gulph,0.0,2.6437
gulps,0.0,2.602
gulpy,0.0,2.6189
gumbo,0.0007792000000000001,2.6826
gumma,0.0,2.7862
gummi,0.0,2.8115
gummy,0.3676164252054794,2.7882
gumps,0.0,2.677
gunas,0.0,2.5723
gundi,0.0,2.6518
gundy,0.0,2.64
gunge,0.0,2.711
gungy,0.0,2.7604
gunks,0.0,2.6692
gunky,0.0007792000000000001,2.6858
gunny,0.0,2.7305
guppy,0.7253283463013699,2.7708
guqin,0.0,2.7554
gurdy,0.0,2.6271
gurge,0.0,2.6747
gurks,0.0,2.6513
gurls,0.0,2.5908
gurly,0.0,2.5871
gurns,0.0,2.5768
gurry,0.0,2.6765
gursh,0.0,2.5887
gurus,0.0,2.732
gushy,0.982809,2.6708
gusla,0.0,2.583
gusle,0.0,2.5512
gusli,0.0,2.6171
gussy,0.963686,2.7481
gusto,1.0,2.5892
gusts,0.0,2.7248
gusty,0.2453373501369863,2.6178
gutsy,1.0,2.6019
gutta,0.0,2.6775
gutty,0.926242,2.7157
guyed,0.0,2.6328
guyle,0.0,2.5874
guyot,0.0,2.5925
guyse,0.0,2.5901
gwine,0.0,2.6048
gyals,0.0,2.586
gyans,0.0,2.591
gybed,0.0,2.6806
gybes,0.0,2.6784
gyeld,0.0,2.6397
gymps,0.0,2.7157
gynae,0.0,2.5663
gynie,0.0,2.5865
gynny,0.0,2.9035
gynos,0.0,2.6124
gyoza,0.0,2.7477
gypes,0.0,2.638
gypos,0.0,2.6401
gyppo,0.0,2.7871
gyppy,0.0,2.9487
gypsy,0.0,2.7897
gyral,0.0,2.573
gyred,0.0,2.5963
gyres,0.0,2.5867
gyron,0.0,2.5767
gyros,0.0,2.5895
gyrus,0.0,2.6285
gytes,0.0,2.6009
gyved,0.0,2.7294
gyver,0.0,2.6828
gyves,0.0,2.7286
haafs,0.0,2.724
haars,0.0,2.6187
haats,0.0,2.6045
habit,0.0336302947945205,2.5747
hable,0.0,2.5499
habus,0.0,2.6413
hacek,0.0,2.6019
hacks,0.0,2.6389
hacky,0.947486,2.6587
hadal,0.0,2.6759
haded,0.0,2.677
hades,0.0,2.5676
hadji,0.0,2.7871
hadst,0.0,2.5533
haems,0.0,2.5659
haere,0.0,2.554
haets,0.0,2.5046
haffs,0.0,2.801
hafiz,0.0,2.7735
hafta,0.0,2.7062
hafts,0.0,2.6081
haggs,0.0,2.7526
haham,0.0,2.8488
hahas,0.0,2.8042
haick,0.0,2.5985
haika,0.0,2.6912
haiks,0.0,2.5992
haiku,1.0,2.6783
hails,0.0,2.5361
haily,0.0,2.5474
hains,0.0,2.5333
haint,0.0,2.4967
hairs,0.0,2.5296
hairy,1.0,2.5674
haith,0.0,2.6581
hajes,0.0,2.6913
hajis,0.0,2.7159
hajji,0.0,2.9323
hakam,0.0,2.7572
hakas,0.0,2.7144
hakea,0.0,2.7092
hakes,0.0,2.6145
hakim,0.0,2.6642
hakus,0.0,2.6607
halal,1.0,2.7707
haldi,0.0,2.6162
haled,0.0,2.5344
haler,0.0,2.5056
hales,0.0,2.5162
halfa,0.0,2.7184
halfs,0.0,2.629
halid,0.0,2.5704
hallo,0.0,2.6651
halls,0.0,2.6641
halma,0.0,2.6758
halms,0.0,2.5909
halon,0.0,2.5501
halos,0.0,2.5461
halse,0.0,2.4855
halsh,0.0,2.6775
halts,0.0,2.5165
halva,0.0,2.7363
halve,0.2398621676712329,2.6068
halwa,0.0,2.7296
hamal,0.0,2.6652
hamba,0.0,2.7467
hamed,0.0,2.581
hamel,0.0,2.5552
hames,0.0,2.5759
hammy,0.999528,2.7588
hamza,0.0,2.826
hanap,0.0,2.6481
hance,0.0,2.5184
hanch,0.0,2.7023
handi,0.0,2.6156
hands,0.0,2.5783
handy,0.2608503671232876,2.589
hangi,0.0,2.6141
hangs,0.0,2.5829
hanks,0.0,2.6031
hanky,0.911774,2.6394
hansa,0.0,2.6189
hanse,0.0,2.4894
hants,0.0,2.5252
haole,0.0,2.5001
haoma,0.0,2.6718
hapas,0.0,2.6579
hapax,0.0,2.8046
haply,0.0,2.5665
happi,0.0,2.7477
happy,0.8695081512328767,2.7333
hapus,0.0,2.6047
haram,0.0,2.6396
hards,0.0,2.5848
hardy,0.0007792000000000001,2.5831
hared,0.0,2.5088
harem,1.0,2.5265
hares,0.0,2.5121
harim,0.0,2.5587
harks,0.0,2.5884
harls,0.0,2.5445
harms,0.0,2.5663
harns,0.0,2.5302
haros,0.0,2.5283
harps,0.0,2.5557
harpy,0.961632,2.5658
harry,0.885892,2.6666
harsh,0.2708882016438356,2.6803
harts,0.0,2.5045
hashy,0.0,2.7348
hasks,0.0,2.7405
hasps,0.0,2.6968
hasta,0.0,2.6132
haste,0.0007792000000000001,2.5036
hasty,0.0007792000000000001,2.5748
hatch,1.0,2.6925
hated,0.003896,2.5437
hater,0.694302312328767,2.4893
hates,0.0,2.5265
hatha,0.0,2.7809
hathi,0.0,2.7166
hatty,0.0,2.6511
hauds,0.0,2.6259
haufs,0.0,2.65
haugh,0.0,2.758
haugo,0.0,2.6326
hauld,0.0,2.5937
haulm,0.0,2.5991
hauls,0.0,2.5632
hault,0.0,2.5202
hauns,0.0,2.5668
haunt,0.0007792000000000001,2.5332
hause,0.0,2.5107
haute,1.0,2.5281
havan,0.0,2.7294
havel,0.0,2.6051
haven,0.0007792000000000001,2.627
haver,0.0,2.5864
haves,0.0,2.6522
havoc,0.8403071780821917,2.6824
hawed,0.0,2.625
hawks,0.0,2.7022
hawms,0.0,2.6849
hawse,0.0,2.575
hayed,0.0,2.5924
hayer,0.0,2.5545
hayey,0.0,2.726
hayle,0.0,2.5363
hazan,0.0,2.7716
hazed,0.003896,2.6931
hazel,0.0829069369863013,2.6534
hazer,0.0,2.6333
hazes,0.0,2.6881
hazle,0.0,2.6383
heads,0.0,2.5838
heady,0.8010683704109589,2.609
heald,0.0,2.5419
heals,0.0,2.5264
heame,0.0,2.6188
heaps,0.0,2.5576
heapy,0.0,2.5695
heard,0.4935456219178082,2.5285
heare,0.0,2.5493
hears,0.0,2.5334
heart,0.6495883221917809,2.4822
heast,0.0,2.4785
heath,1.0,2.6847
heats,0.0,2.5364
heaty,0.0,2.5243
heave,0.4397063276712328,2.7358
heavy,0.457044405479452,2.6848
heben,0.0,2.6721
hebes,0.0,2.6812
hecht,0.0,2.7342
hecks,0.0,2.6662
heder,0.0,2.6028
hedge,1.0,2.685
hedgy,0.0,2.677
heeds,0.0,2.6835
heedy,0.0,2.7116
heels,0.0,2.6354
heeze,0.0,2.8898
hefte,0.0,2.6707
hefts,0.0,2.6317
hefty,0.1832852821917808,2.6578
heiau,0.0,2.6134
heids,0.0,2.5835
heigh,0.0,2.7486
heils,0.0,2.5384
heirs,0.0,2.5263
heist,1.0,2.5081
hejab,0.0,2.776
hejra,0.0,2.6776
heled,0.0,2.625
heles,0.0,2.6194
helio,0.0,2.5645
helix,0.998608,2.702
hella,0.0,2.6602
hello,0.6349878356164383,2.6727
hells,0.0,2.6835
helly,0.0,2.6921
helms,0.0,2.5936
helos,0.0,2.5639
helot,0.0,2.5316
helps,0.0,2.5756
helve,0.0,2.6924
hemal,0.0,2.5714
hemes,0.0,2.6681
hemic,0.0,2.6406
hemin,0.0,2.5838
hemps,0.0,2.6211
hempy,0.0,2.6581
hence,0.3594036515068493,2.6292
hench,0.0,2.7457
hends,0.0,2.6111
henge,0.0,2.6515
henna,0.99187,2.7029
henny,0.0,2.6999
henry,0.0,2.5638
hents,0.0,2.545
hepar,0.0,2.5279
herbs,0.0,2.5873
herby,0.0,2.6229
herds,0.0,2.5682
heres,0.0,2.5786
herls,0.0,2.5549
herma,0.0,2.5497
herms,0.0,2.5767
herns,0.0,2.5497
heron,1.0,2.516
heros,0.0,2.5333
herps,0.0,2.5636
herry,0.0,2.6623
herse,0.0,2.5479
hertz,0.962884,2.6638
herye,0.0,2.6376
hesps,0.0,2.7263
hests,0.0,2.6822
hetes,0.0,2.592
heths,0.0,2.7143
heuch,0.0,2.7549
heugh,0.0,2.7873
hevea,0.0,2.7152
hevel,0.0,2.6993
hewed,0.003896,2.7293
hewer,0.0,2.6718
hewgh,0.0,2.8626
hexad,0.0,2.7153
hexed,0.003896,2.7874
hexer,0.0,2.7272
hexes,0.0,2.7958
hexyl,0.0,2.7548
heyed,0.0,2.6857
hiant,0.0,2.5042
hibas,0.0,2.6329
hicks,0.0,2.6494
hided,0.0,2.6931
hider,0.783797,2.5214
hides,0.0,2.572
hiems,0.0,2.5849
hifis,0.0,2.7832
highs,0.0,2.7639
hight,0.0,2.7479
hijab,1.0,2.7677
hijra,0.0,2.7089
hiked,0.003896,2.6218
hiker,1.0,2.5843
hikes,0.0,2.6225
hikoi,0.0,2.7918
hilar,0.0,2.534
hilch,0.0,2.7303
hillo,0.0,2.6828
hills,0.0,2.6815
hilly,0.1933231167123287,2.7055
hilsa,0.0,2.5566
hilts,0.0,2.5425
hilum,0.0,2.6356
hilus,0.0,2.5978
himbo,0.0,2.681
hinau,0.0,2.6279
hinds,0.0,2.5832
hinge,1.0,2.5745
hings,0.0,2.6136
hinky,0.816387,2.6472
hinny,0.0,2.6996
hints,0.0,2.5372
hiois,0.0,2.6879
hiped,0.0,2.5797
hiper,0.0,2.5395
hipes,0.0,2.5548
hiply,0.0,2.5881
hippo,0.20062336,2.7359
hippy,0.958457,2.7528
hired,0.003896,2.5215
hiree,0.0,2.5602
hirer,0.704872,2.625
hires,0.0,2.515
hissy,0.986841,2.7255
hists,0.0,2.6722
hitch,0.3776542597260274,2.7148
hithe,0.0,2.6677
hived,0.003896,2.662
hiver,0.0,2.6088
hives,0.0,2.6587
hizen,0.0,2.6808
hoach,0.0,2.7023
hoaed,0.0,2.554
hoagy,0.0,2.5989
hoard,1.0,2.5342
hoars,0.0,2.5296
hoary,1.0,2.5617
hoast,0.0,2.4975
hobby,0.6514133830136986,2.7985
hobos,0.0,2.7121
hocks,0.0,2.6465
hocus,0.76271,2.6131
hodad,0.0,2.7239
hodja,0.0,2.761
hoers,0.0,2.5255
hogan,0.0,2.5802
hogen,0.0,2.5734
hoggs,0.0,2.7628
hoghs,0.0,2.7707
hogoh,0.0,2.8525
hogos,0.0,2.7059
hohed,0.0,2.7279
hoick,0.0,2.612
hoied,0.0,2.5498
hoiks,0.0,2.605
hoing,0.0,2.583
hoise,0.0,2.4998
hoist,0.0007792000000000001,2.51
hokas,0.0,2.6327
hoked,0.0,2.6473
hokes,0.0,2.629
hokey,1.0,2.6412
hokis,0.0,2.6345
hokku,0.0,2.8298
hokum,0.996246,2.6914
holds,0.0,2.5837
holed,0.003896,2.5315
holes,0.0,2.5272
holey,0.936046,2.5499
holks,0.0,2.6182
holla,0.0,2.6699
hollo,0.0,2.7709
holly,0.0007792000000000001,2.7164
holme,0.0,2.562
holms,0.0,2.6019
holon,0.0,2.6598
holos,0.0,2.6574
holts,0.0,2.5472
homas,0.0,2.595
homed,0.003896,2.5818
homer,1.0,2.543
homes,0.0,2.5844
homey,1.0,2.6072
homie,0.0,2.5633
homme,0.0,2.7238
homos,0.0,2.6989
honan,0.0,2.6717
honda,0.0,2.5984
honds,0.0,2.6113
honed,0.003896,2.5385
honer,0.0,2.5194
hones,0.0,2.533
honey,0.2681506104109589,2.559
hongi,0.0,2.6163
hongs,0.0,2.6
honks,0.0,2.6158
honky,0.0,2.6213
honor,1.0,2.6244
hooch,0.976207,2.8472
hoods,0.0,2.6936
hoody,0.76271,2.7267
hooey,0.982966,2.692
hoofs,0.0,2.7357
hoogo,0.0,2.8525
hooha,0.0,2.8272
hooka,0.0,2.7208
hooks,0.0,2.7301
hooky,1.0,2.7776
hooly,0.0,2.6663
hoons,0.0,2.6367
hoops,0.0,2.6843
hoord,0.0,2.6469
hoors,0.0,2.6295
hoosh,0.0,2.7824
hoots,0.0,2.6685
hooty,0.0,2.6568
hoove,0.0,2.7347
hopak,0.0,2.638
hoped,0.003896,2.5523
hoper,0.0,2.5289
hopes,0.0,2.5546
hoppy,0.96992,2.766
horah,0.0,2.6691
horal,0.0,2.5318
horas,0.0,2.5324
horde,0.7262408767123287,2.5142
horis,0.0,2.5385
horks,0.0,2.594
horme,0.0,2.5284
horns,0.0,2.5192
horny,0.998463,2.5491
horse,0.7782551101369863,2.4865
horst,0.0,2.4802
horsy,0.0,2.5343
hosed,0.003896,2.556
hosel,0.0,2.5409
hosen,0.0,2.5466
hoser,0.0,2.5148
hoses,0.0,2.7018
hosey,0.0,2.5815
hosta,0.0,2.5461
hosts,0.0,2.7016
hotch,0.0,2.7112
hotel,0.6705765216438356,2.5095
hoten,0.0,2.5273
hotis,0.0,2.539
hotly,1.0,2.5634
hotte,0.0,2.6174
hotty,0.0,2.6681
houff,0.0,2.8133
houfs,0.0,2.6495
hough,0.0,2.7584
hound,0.7399288328767123,2.5877
houri,0.0,2.5923
hours,0.0,2.5678
house,0.523659125479452,2.5848
houts,0.0,2.5423
hovea,0.0,2.6493
hoved,0.0,2.6542
hovel,0.0007792000000000001,2.6109
hoven,0.0,2.6396
hover,0.1166705621917808,2.6103
hoves,0.0,2.6476
howay,0.0,2.6638
howbe,0.0,2.6843
howdy,0.914222141369863,2.707
howes,0.0,2.6312
howff,0.0,2.8926
howfs,0.0,2.7308
howks,0.0,2.7058
howls,0.0,2.6404
howre,0.0,2.572
howso,0.0,2.7308
howto,0.0,2.7294
hoxed,0.0,2.6993
hoxes,0.0,2.6909
hoyas,0.0,2.592
hoyed,0.0,2.6111
hoyle,0.0,2.5581
hubba,0.0,2.8145
hubby,0.976874,2.8441
hucks,0.0,2.6746
hudna,0.0,2.6356
hudud,0.0,2.9226
huers,0.0,2.559
huffs,0.0,2.8382
huffy,0.972769,2.8722
huger,0.0,2.5842
huggy,0.908252,2.8284
huhus,0.0,2.9085
huias,0.0,2.5907
huies,0.0,2.5623
hukou,0.0,2.8256
hulas,0.0,2.5745
hules,0.0,2.5678
hulks,0.0,2.635
hulky,0.750523,2.6815
hullo,0.0,2.7071
hulls,0.0,2.7036
hully,0.0,2.7194
human,0.8266192219178082,2.6181
humas,0.0,2.6247
humfs,0.0,2.7246
humic,0.0,2.6669
humid,0.6988649643835616,2.648
humor,1.0,2.5911
humph,0.057262,2.8151
humps,0.0,2.6425
humpy,0.0,2.6757
humus,0.926242,2.7815
hunch,0.4470065709589041,2.7548
hundo,0.0,2.6295
hunks,0.0,2.6518
hunky,0.9662363747945204,2.6942
hunts,0.0,2.5709
hurds,0.0,2.628
hurls,0.0,2.5656
hurly,0.0,2.6049
hurra,0.0,2.6603
hurry,0.7590919715068493,2.6994
hurst,0.0,2.5066
hurts,0.0,2.555
hurty,0.0,2.5734
hushy,0.0,2.777
husks,0.0,2.7903
husky,1.0,2.6848
husos,0.0,2.7094
hussy,0.924991,2.7599
hutch,0.980804,2.7408
hutia,0.0,2.5771
huzza,0.0,2.9205
huzzy,0.0,2.9314
hwyls,0.0,2.7092
hydel,0.0,2.624
hydra,0.0007792000000000001,2.6201
hydro,0.990127,2.6089
hyena,0.1924105863013698,2.5999
hyens,0.0,2.5924
hygge,0.0,2.817
hying,0.0,2.6445
hykes,0.0,2.6949
hylas,0.0,2.5979
hyleg,0.0,2.6509
hyles,0.0,2.6079
hylic,0.0,2.6486
hymen,0.940571,2.6302
hymns,0.0,2.6527
hynde,0.0,2.6425
hyoid,0.0,2.6298
hyped,0.003896,2.6265
hyper,1.0,2.5724
hypes,0.0,2.6123
hypha,0.0,2.8032
hyphy,0.0,2.9568
hypos,0.0,2.6253
hyrax,0.0,2.7229
hyson,0.0,2.5989
hythe,0.0,2.7571
iambi,0.0,2.8009
iambs,0.0,2.6321
ibrik,0.0,2.7932
icers,0.0,2.5688
iched,0.0,2.6445
iches,0.0,2.636
ichor,0.0,2.6032
icier,0.921002,2.6547
icily,0.990029,2.7137
icing,0.152259248219178,2.7414
icker,0.0,2.6276
ickle,0.0,2.6307
icons,0.0,2.5653
ictal,0.0,2.5568
ictic,0.0,2.8596
ictus,0.0,2.6183
idant,0.0,2.5632
iddah,0.0,2.7967
iddat,0.0,2.7269
iddut,0.0,2.7612
ideal,0.0007792000000000001,2.5693
ideas,0.0,2.6179
idees,0.0,2.6646
ident,0.0,2.5682
idiom,0.0345428252054794,2.7555
idiot,1.0,2.6863
idled,0.003896,2.6977
idler,0.0619187375342465,2.5406
idles,0.0,2.5713
idlis,0.0,2.7557
idola,0.0,2.6077
idols,0.0,2.5703
idyll,1.0,2.7387
idyls,0.0,2.6779
iftar,0.0,2.5762
igapo,0.0,2.6717
igged,0.0,2.763
igloo,0.7089027989041097,2.7093
iglus,0.0,2.6642
ignis,0.0,2.7548
ihram,0.0,2.6054
iiwis,0.0,2.9371
ikans,0.0,2.6203
ikats,0.0,2.6183
ikons,0.0,2.6342
ileac,0.0,2.5589
ileal,0.0,2.6472
ileum,0.0,2.6116
ileus,0.0,2.5743
iliac,0.638004,2.6807
iliad,0.0,2.6712
ilial,0.0,2.7666
ilium,0.0,2.7401
iller,0.0,2.6226
illth,0.0,2.6865
image,0.4451815101369862,2.6002
imago,0.0,2.6794
imagy,0.0,2.6556
imams,0.0,2.7455
imari,0.0,2.7165
imaum,0.0,2.7977
imbar,0.0,2.6204
imbed,0.003896,2.6334
imbos,0.0,2.6878
imbue,0.0007792000000000001,2.6634
imide,0.0,2.7292
imido,0.0,2.7785
imids,0.0,2.7962
imine,0.0,2.6941
imino,0.0,2.7271
imlis,0.0,2.7418
immew,0.0,2.8327
immit,0.0,2.8534
immix,0.0,3.0308
imped,0.0,2.6311
impel,0.8412197084931506,2.562
impis,0.0,2.7715
imply,1.0,2.6123
impot,0.0,2.6098
impro,0.0,2.618
imshi,0.0,2.8284
imshy,0.0,2.6869
inane,0.8822835769863014,2.6627
inapt,0.966306,2.5297
inarm,0.0,2.5728
inbox,0.0719565720547945,2.7592
inbye,0.0,2.6585
incas,0.0,2.5907
incel,0.935071,2.5288
incle,0.0,2.5602
incog,0.0,2.6514
incur,0.0044293216438356,2.572
incus,0.0,2.6315
incut,0.0,2.5875
indew,0.0,2.6537
index,0.6313377139726027,2.7145
india,0.0,2.7316
indie,0.1267083967123287,2.6883
indol,0.0,2.5959
indow,0.0,2.696
indri,0.0,2.7498
indue,0.0,2.5998
inept,0.8923214115068493,2.539
inerm,0.0,2.5892
inert,1.0,2.5021
infer,0.8594703167123288,2.5832
infix,0.0,2.9245
infos,0.0,2.6631
infra,0.0,2.6296
ingan,0.0,2.7301
ingle,0.0,2.5723
ingot,0.908252,2.577
inion,0.0,2.8053
inked,0.003896,2.6303
inker,0.0,2.6084
inkle,0.0,2.6143
inlay,0.3375029216438356,2.5753
inlet,0.0007792000000000001,2.5026
inned,0.0,2.6861
inner,0.2179614378082192,2.655
innie,0.0,2.7871
innit,0.0,2.7849
inorb,0.0,2.6051
input,1.0,2.5815
inros,0.0,2.5629
inrun,0.0,2.7068
insee,0.0,2.6032
inset,1.0,2.5051
inspo,0.0,2.6035
intel,1.0,2.5133
inter,0.9461607057534248,2.5013
intil,0.0,2.6689
intis,0.0,2.6822
intra,0.0,2.5347
intro,0.399554989589041,2.5403
inula,0.0,2.6018
inure,0.929785,2.5456
inurn,0.0,2.7022
inust,0.0,2.5349
invar,0.0,2.6158
inver,0.0,2.6163
inwit,0.0,2.7566
iodic,0.0,2.7452
iodid,0.0,2.8321
iodin,0.0,2.693
ionic,0.898205,2.6962
ioras,0.0,2.541
iotas,0.0,2.5711
ippon,0.0,2.7272
irade,0.0,2.506
irate,0.6696639912328767,2.4713
irids,0.0,2.7152
iring,0.0,2.7002
irked,0.003896,2.5844
iroko,0.0,2.6933
irone,0.0,2.5047
irons,0.0,2.5242
irony,0.9543734794520548,2.5519
isbas,0.0,2.7781
ishes,0.0,2.7487
isled,0.0,2.577
isles,0.0,2.691
islet,0.985157,2.5053
isnae,0.0,2.5314
issei,0.0,2.8437
issue,0.0007792000000000001,2.7444
istle,0.0,2.5243
itchy,0.8713332120547945,2.6652
items,0.0,2.5909
ither,0.0,2.5665
ivied,0.870413,2.7872
ivies,0.0,2.785
ivory,0.0007792000000000001,2.6694
ixias,0.0,2.8281
ixnay,0.0,2.7186
ixora,0.0,2.6751
ixtle,0.0,2.643
izard,0.0,2.6982
izars,0.0,2.6917
izzat,0.0,2.8566
jaaps,0.0,2.7829
jabot,0.0,2.6822
jacal,0.0,2.7613
jacet,0.0,2.6229
jacks,0.0,2.7549
jacky,0.0,2.7674
jaded,1.0,2.8129
jades,0.0,2.67
jafas,0.0,2.8484
jaffa,0.0,3.0168
jagas,0.0,2.8066
jager,0.0,2.6447
jaggs,0.0,2.8742
jaggy,0.0,2.8757
jagir,0.0,2.6685
jagra,0.0,2.7783
jails,0.0,2.6478
jaker,0.0,2.6885
jakes,0.0,2.7315
jakey,0.0,2.7495
jakie,0.0,2.7138
jalap,0.0,2.7678
jaleo,0.0,2.646
jalop,0.0,2.6797
jambe,0.0,2.725
